1e+12,0.999996,2.10788e-06,2.10788e-06
9.84011e+11,0.999996,2.17533e-06,2.17533e-06
9.68278e+11,0.999996,2.2449e-06,2.2449e-06
9.52796e+11,0.999995,2.31666e-06,2.31666e-06
9.37562e+11,0.999995,2.39069e-06,2.39069e-06
9.22571e+11,0.999995,2.46704e-06,2.46704e-06
9.07821e+11,0.999995,2.5458e-06,2.5458e-06
8.93305e+11,0.999995,2.62704e-06,2.62704e-06
8.79023e+11,0.999995,2.71082e-06,2.71082e-06
8.64968e+11,0.999994,2.79723e-06,2.79723e-06
8.51138e+11,0.999994,2.88635e-06,2.88635e-06
8.37529e+11,0.999994,2.97827e-06,2.97827e-06
8.24138e+11,0.999994,3.07305e-06,3.07305e-06
8.10961e+11,0.999994,3.17081e-06,3.17081e-06
7.97995e+11,0.999993,3.27161e-06,3.27161e-06
7.85236e+11,0.999993,3.37557e-06,3.37557e-06
7.72681e+11,0.999993,3.48276e-06,3.48276e-06
7.60326e+11,0.999993,3.59329e-06,3.59329e-06
7.4817e+11,0.999993,3.70726e-06,3.70726e-06
7.36207e+11,0.999992,3.82477e-06,3.82477e-06
7.24436e+11,0.999992,3.94593e-06,3.94593e-06
7.12853e+11,0.999992,4.07085e-06,4.07085e-06
7.01455e+11,0.999992,4.19964e-06,4.19964e-06
6.9024e+11,0.999991,4.33241e-06,4.33241e-06
6.79204e+11,0.999991,4.46929e-06,4.46929e-06
6.68344e+11,0.999991,4.61039e-06,4.61039e-06
6.57658e+11,0.99999,4.75585e-06,4.75585e-06
6.47143e+11,0.99999,4.90578e-06,4.90578e-06
6.36796e+11,0.99999,5.06032e-06,5.06032e-06
6.26614e+11,0.99999,5.21961e-06,5.21961e-06
6.16595e+11,0.999989,5.38379e-06,5.38379e-06
6.06736e+11,0.999989,5.55299e-06,5.55299e-06
5.97035e+11,0.999989,5.72737e-06,5.72737e-06
5.87489e+11,0.999988,5.90707e-06,5.90707e-06
5.78096e+11,0.999988,6.09226e-06,6.09226e-06
5.68853e+11,0.999987,6.28308e-06,6.28308e-06
5.59758e+11,0.999987,6.4797e-06,6.4797e-06
5.50808e+11,0.999987,6.68229e-06,6.68229e-06
5.42001e+11,0.999986,6.89102e-06,6.89102e-06
5.33335e+11,0.999986,7.10606e-06,7.10606e-06
5.24807e+11,0.999985,7.3276e-06,7.3276e-06
5.16416e+11,0.999985,7.55581e-06,7.55581e-06
5.08159e+11,0.999984,7.79089e-06,7.79089e-06
5.00035e+11,0.999984,8.03303e-06,8.03303e-06
4.9204e+11,0.999983,8.28243e-06,8.28243e-06
4.84172e+11,0.999983,8.53928e-06,8.53928e-06
4.76431e+11,0.999982,8.80381e-06,8.80381e-06
4.68813e+11,0.999982,9.07621e-06,9.07621e-06
4.61318e+11,0.999981,9.35671e-06,9.35671e-06
4.53942e+11,0.999981,9.64553e-06,9.64553e-06
4.46684e+11,0.99998,9.94289e-06,9.94289e-06
4.39542e+11,0.99998,1.0249e-05,1.0249e-05
4.32514e+11,0.999979,1.05642e-05,1.05642e-05
4.25598e+11,0.999978,1.08886e-05,1.08886e-05
4.18794e+11,0.999978,1.12225e-05,1.12225e-05
4.12098e+11,0.999977,1.15662e-05,1.15662e-05
4.05509e+11,0.999976,1.19199e-05,1.19199e-05
3.99025e+11,0.999975,1.22839e-05,1.22839e-05
3.92645e+11,0.999975,1.26584e-05,1.26584e-05
3.86367e+11,0.999974,1.30438e-05,1.30438e-05
3.80189e+11,0.999973,1.34402e-05,1.34402e-05
3.74111e+11,0.999972,1.38481e-05,1.38481e-05
3.68129e+11,0.999971,1.42676e-05,1.42676e-05
3.62243e+11,0.999971,1.46991e-05,1.46991e-05
3.56451e+11,0.99997,1.51428e-05,1.51428e-05
3.50752e+11,0.999969,1.55991e-05,1.55991e-05
3.45144e+11,0.999968,1.60684e-05,1.60684e-05
3.39625e+11,0.999967,1.65508e-05,1.65508e-05
3.34195e+11,0.999966,1.70467e-05,1.70467e-05
3.28852e+11,0.999965,1.75564e-05,1.75564e-05
3.23594e+11,0.999964,1.80803e-05,1.80803e-05
3.1842e+11,0.999963,1.86188e-05,1.86188e-05
3.13329e+11,0.999962,1.9172e-05,1.9172e-05
3.08319e+11,0.999961,1.97404e-05,1.97404e-05
3.03389e+11,0.999959,2.03243e-05,2.03243e-05
2.98538e+11,0.999958,2.09241e-05,2.09241e-05
2.93765e+11,0.999957,2.15401e-05,2.15401e-05
2.89068e+11,0.999956,2.21726e-05,2.21726e-05
2.84446e+11,0.999954,2.28221e-05,2.28221e-05
2.79898e+11,0.999953,2.34888e-05,2.34888e-05
2.75423e+11,0.999952,2.41731e-05,2.41731e-05
2.71019e+11,0.99995,2.48754e-05,2.48754e-05
2.66686e+11,0.999949,2.55961e-05,2.55961e-05
2.62422e+11,0.999947,2.63354e-05,2.63354e-05
2.58226e+11,0.999946,2.70937e-05,2.70937e-05
2.54097e+11,0.999944,2.78715e-05,2.78715e-05
2.50035e+11,0.999943,2.8669e-05,2.8669e-05
2.46037e+11,0.999941,2.94866e-05,2.94866e-05
2.42103e+11,0.999939,3.03246e-05,3.03246e-05
2.38232e+11,0.999938,3.11834e-05,3.11834e-05
2.34423e+11,0.999936,3.20633e-05,3.20633e-05
2.30675e+11,0.999934,3.29646e-05,3.29646e-05
2.26986e+11,0.999932,3.38877e-05,3.38877e-05
2.23357e+11,0.99993,3.48328e-05,3.48328e-05
2.19786e+11,0.999928,3.58002e-05,3.58002e-05
2.16272e+11,0.999926,3.67903e-05,3.67903e-05
2.12814e+11,0.999924,3.78033e-05,3.78033e-05
2.09411e+11,0.999922,3.88395e-05,3.88395e-05
2.06063e+11,0.99992,3.9899e-05,3.9899e-05
2.02768e+11,0.999918,4.09821e-05,4.09821e-05
1.99526e+11,0.999916,4.20891e-05,4.20891e-05
1.96336e+11,0.999914,4.322e-05,4.322e-05
1.93197e+11,0.999911,4.43751e-05,4.43751e-05
1.90108e+11,0.999909,4.55545e-05,4.55545e-05
1.87068e+11,0.999906,4.67582e-05,4.67582e-05
1.84077e+11,0.999904,4.79863e-05,4.79863e-05
1.81134e+11,0.999902,4.92388e-05,4.92388e-05
1.78238e+11,0.999899,5.05159e-05,5.05159e-05
1.75388e+11,0.999896,5.18172e-05,5.18172e-05
1.72584e+11,0.999894,5.31429e-05,5.31429e-05
1.69824e+11,0.999891,5.44928e-05,5.44928e-05
1.67109e+11,0.999888,5.58666e-05,5.58666e-05
1.64437e+11,0.999885,5.72642e-05,5.72642e-05
1.61808e+11,0.999883,5.86851e-05,5.86851e-05
1.59221e+11,0.99988,6.01291e-05,6.01291e-05
1.56675e+11,0.999877,6.15958e-05,6.15958e-05
1.5417e+11,0.999874,6.30846e-05,6.30846e-05
1.51705e+11,0.999871,6.45949e-05,6.45949e-05
1.49279e+11,0.999868,6.61262e-05,6.61262e-05
1.46893e+11,0.999865,6.76776e-05,6.76776e-05
1.44544e+11,0.999862,6.92483e-05,6.92483e-05
1.42233e+11,0.999858,7.08374e-05,7.08374e-05
1.39959e+11,0.999855,7.24439e-05,7.24439e-05
1.37721e+11,0.999852,7.40667e-05,7.40667e-05
1.35519e+11,0.999849,7.57044e-05,7.57044e-05
1.33352e+11,0.999845,7.73558e-05,7.73558e-05
1.3122e+11,0.999842,7.90193e-05,7.90193e-05
1.29122e+11,0.999839,8.06933e-05,8.06933e-05
1.27057e+11,0.999835,8.23761e-05,8.23761e-05
1.25026e+11,0.999832,8.40657e-05,8.40657e-05
1.23027e+11,0.999828,8.57601e-05,8.57601e-05
1.2106e+11,0.999825,8.7457e-05,8.7457e-05
1.19124e+11,0.999822,8.9154e-05,8.9154e-05
1.1722e+11,0.999818,9.08487e-05,9.08487e-05
1.15345e+11,0.999815,9.25381e-05,9.25381e-05
1.13501e+11,0.999812,9.42195e-05,9.42195e-05
1.11686e+11,0.999808,9.58895e-05,9.58895e-05
1.09901e+11,0.999805,9.7545e-05,9.7545e-05
1.08143e+11,0.999802,9.91822e-05,9.91822e-05
1.06414e+11,0.999798,0.000100798,0.000100798
1.04713e+11,0.999795,0.000102387,0.000102387
1.03039e+11,0.999792,0.000103946,0.000103946
1.01391e+11,0.999789,0.00010547,0.00010547
9.977e+10,0.999786,0.000106955,0.000106955
9.81748e+10,0.999783,0.000108396,0.000108396
9.66051e+10,0.99978,0.000109786,0.000109786
9.50605e+10,0.999778,0.000111122,0.000111122
9.35406e+10,0.999775,0.000112396,0.000112396
9.2045e+10,0.999773,0.000113604,0.000113604
9.05733e+10,0.999771,0.000114738,0.000114738
8.91251e+10,0.999768,0.000115793,0.000115793
8.77001e+10,0.999766,0.000116761,0.000116761
8.62979e+10,0.999765,0.000117635,0.000117635
8.4918e+10,0.999763,0.000118408,0.000118408
8.35603e+10,0.999762,0.000119072,0.000119072
8.22243e+10,0.999761,0.00011962,0.00011962
8.09096e+10,0.99976,0.000120044,0.000120044
7.96159e+10,0.999759,0.000120335,0.000120335
7.8343e+10,0.999759,0.000120485,0.000120485
7.70903e+10,0.999759,0.000120486,0.000120486
7.58578e+10,0.999759,0.00012033,0.00012033
7.46449e+10,0.99976,0.000120007,0.000120007
7.34514e+10,0.999761,0.000119509,0.000119509
7.2277e+10,0.999762,0.000118827,0.000118827
7.11214e+10,0.999764,0.000117953,0.000117953
6.99842e+10,0.999766,0.00011688,0.00011688
6.88652e+10,0.999769,0.000115598,0.000115598
6.77642e+10,0.999772,0.0001141,0.0001141
6.66807e+10,0.999775,0.000112379,0.000112379
6.56145e+10,0.999779,0.000110429,0.000110429
6.45654e+10,0.999784,0.000108243,0.000108243
6.35331e+10,0.999788,0.000105816,0.000105816
6.25173e+10,0.999794,0.000103146,0.000103146
6.15177e+10,0.9998,0.000100227,0.000100227
6.05341e+10,0.999806,9.70603e-05,9.70603e-05
5.95662e+10,0.999813,9.36446e-05,9.36446e-05
