1000,3.88573e+65,4.44158e+65,5.04044e+65
1258.93,-nan,-nan,-nan
1584.89,-nan,-nan,-nan
1995.26,-nan,-nan,-nan
2511.89,-nan,-nan,-nan
3162.28,9.01387e+48,1.03033e+49,1.16925e+49
3981.07,inf,inf,inf
5011.87,-nan,-nan,-nan
6309.57,-nan,-nan,-nan
7943.28,-nan,-nan,-nan
10000,-nan,-nan,-nan
12589.3,5.67751e+48,6.48966e+48,7.36466e+48
15848.9,-nan,-nan,-nan
19952.6,inf,inf,inf
25118.9,-nan,-nan,-nan
31622.8,-nan,-nan,-nan
39810.7,0.100016,0.114323,0.129737
50118.7,-nan,-nan,-nan
63095.7,-nan,-nan,-nan
79432.8,-nan,-nan,-nan
100000,6.21874e+56,7.10829e+56,8.06671e+56
125893,inf,inf,inf
158489,-nan,-nan,-nan
199526,-nan,-nan,-nan
251189,-nan,-nan,-nan
316228,2.34093e+225,2.67576e+225,3.03654e+225
398107,inf,inf,inf
501187,-nan,-nan,-nan
630957,-nan,-nan,-nan
794328,inf,inf,inf
1e+06,268.264,306.625,347.97
1.25893e+06,-nan,-nan,-nan
1.58489e+06,-nan,-nan,-nan
1.99526e+06,6.48118e+11,7.40764e+11,8.40654e+11
2.51189e+06,1.62969e+120,1.86261e+120,2.11378e+120
3.16228e+06,-nan,-nan,-nan
3.98107e+06,-nan,-nan,-nan
5.01187e+06,-nan,-nan,-nan
6.30957e+06,-nan,-nan,-nan
7.94328e+06,inf,inf,inf
1e+07,-nan,-nan,-nan
1.25893e+07,inf,inf,inf
1.58489e+07,-nan,-nan,-nan
1.99526e+07,inf,inf,inf
2.51189e+07,7.34125e+180,8.38186e+180,9.51387e+180
3.16228e+07,-nan,-nan,-nan
3.98107e+07,6.52053e+112,7.43985e+112,8.44563e+112
5.01187e+07,inf,inf,inf
6.30957e+07,-nan,-nan,-nan
7.94328e+07,inf,inf,inf
1e+08,inf,inf,inf
1.25893e+08,7.17177e+278,8.14789e+278,9.25632e+278
1.58489e+08,1.30567e+168,4.6558e+167,1.41327e+167
1.99526e+08,9.13354e+90,3.21013e+90,9.6598e+89
2.51189e+08,1.394e+43,4.90812e+42,1.4785e+42
3.16228e+08,4.62199e+16,1.63099e+16,4.91968e+15
3.98107e+08,2925.83,1035.6,312.943
5.01187e+08,1.55335,31.5445,40.8515
6.30957e+08,4696.67,93833.7,120898
7.94328e+08,16164.8,322958,416125
1e+09,5066.81,101224,130427
1.25893e+09,817.643,16334.1,21047.6
1.58489e+09,130.359,2604.17,3355.79
1.99526e+09,25.537,510.3,657.728
2.51189e+09,6.4778,129.24,166.495
3.16228e+09,2.09214,41.759,53.831
3.98107e+09,0.837345,16.663,21.5538
5.01187e+09,0.394565,7.88489,10.3758
6.30957e+09,0.225643,4.30432,5.78171
7.94328e+09,0.145983,2.61293,3.65754
1e+10,0.129252,1.74023,2.52317
1.25893e+10,0.184676,1.48431,1.57778
1.58489e+10,0.0915997,1.16696,1.29315
1.99526e+10,0.291315,0.743284,1.07168
2.51189e+10,0.0848535,0.717874,1.00529
3.16228e+10,0.473535,0.476557,0.651109
3.98107e+10,0.583579,0.387896,0.482263
5.01187e+10,0.305484,0.435949,0.604811
6.30957e+10,0.459633,0.368347,0.438512
7.94328e+10,0.451753,0.309238,0.445495
1e+11,0.80433,0.147551,0.208952
1.25893e+11,0.612316,0.223507,0.289966
1.58489e+11,0.922851,0.0854534,0.0903967
1.99526e+11,0.848129,0.0919691,0.137545
2.51189e+11,0.744636,0.130541,0.186026
3.16228e+11,0.767937,0.120131,0.160252
3.98107e+11,0.84026,0.0870487,0.110888
5.01187e+11,0.90482,0.0561316,0.0692732
6.30957e+11,0.948311,0.0342662,0.0413583
7.94328e+11,0.974223,0.0204505,0.0242927
1e+12,0.98866,0.0121321,0.0142446
1.25893e+12,0.996317,0.00721285,0.00839598
1.58489e+12,1.00016,0.00431326,0.00498829
1.99526e+12,1.00192,0.00259766,0.00298942
2.51189e+12,1.00258,0.00157564,0.00180643
3.16228e+12,1.00267,0.000962038,0.00109974
3.98107e+12,1.00249,0.000590814,0.000673853
5.01187e+12,1.0022,0.000364643,0.000415159
6.30957e+12,1.00189,0.000225993,0.000256945
7.94328e+12,1.00158,0.000140547,0.000159623
