1000,-nan,-nan,-nan
1258.93,0.0847381,0.0968597,0.109919
1584.89,-nan,-nan,-nan
1995.26,0.0848743,0.0970154,0.110096
2511.89,-nan,-nan,-nan
3162.28,-nan,-nan,-nan
3981.07,0.085305,0.0975078,0.110655
5011.87,-nan,-nan,-nan
6309.57,-nan,-nan,-nan
7943.28,-nan,-nan,-nan
10000,0.0880264,0.100618,0.114185
12589.3,0.0981532,0.112194,0.127321
15848.9,-nan,-nan,-nan
19952.6,-nan,-nan,-nan
25118.9,-nan,-nan,-nan
31622.8,0.347059,0.396704,0.450192
39810.7,-nan,-nan,-nan
50118.7,-nan,-nan,-nan
63095.7,-nan,-nan,-nan
79432.8,-nan,-nan,-nan
100000,0.392038,0.448117,0.508536
125893,-nan,-nan,-nan
158489,-nan,-nan,-nan
199526,0.286834,0.327862,0.372068
251189,1.91157e+15,2.185e+15,2.4796e+15
316228,-nan,-nan,-nan
398107,-nan,-nan,-nan
501187,-nan,-nan,-nan
630957,-nan,-nan,-nan
794328,3.67753e+299,4.20344e+299,4.77022e+299
1e+06,-nan,-nan,-nan
1.25893e+06,-nan,-nan,-nan
1.58489e+06,-nan,-nan,-nan
1.99526e+06,-nan,-nan,-nan
2.51189e+06,3.55608e+272,4.06431e+272,4.61239e+272
3.16228e+06,-nan,-nan,-nan
3.98107e+06,8.93358e+209,1.02097e+210,1.15866e+210
5.01187e+06,-nan,-nan,-nan
6.30957e+06,-nan,-nan,-nan
7.94328e+06,1.51627e+124,1.73255e+124,1.96627e+124
1e+07,3.79232e+84,4.33285e+84,4.91743e+84
1.25893e+07,2.28496e+50,2.61033e+50,2.96258e+50
1.58489e+07,8.81714e+26,1.00712e+27,1.14305e+27
1.99526e+07,1.40279e+13,1.60202e+13,1.8183e+13
2.51189e+07,637547,727919,826229
3.16228e+07,154.599,176.462,200.304
3.98107e+07,3.09179,3.52466,4.00174
5.01187e+07,0.240144,0.242293,0.280972
6.30957e+07,0.0207571,0.0557355,0.0497129
7.94328e+07,0.0192297,0.011069,0.0113338
1e+08,0.00827091,0.00508803,0.00649364
1.25893e+08,0.00426206,0.00357348,0.00853368
1.58489e+08,0.000417583,0.0322879,0.0907171
1.99526e+08,0.00612417,0.181942,0.293092
2.51189e+08,0.0255879,0.386158,0.416609
3.16228e+08,0.019886,0.424262,0.571187
3.98107e+08,0.0277222,0.486145,0.573024
5.01187e+08,0.0215926,0.460607,0.621174
6.30957e+08,0.0230308,0.467873,0.607117
7.94328e+08,0.0232584,0.464115,0.598161
1e+09,0.0233279,0.460124,0.588395
1.25893e+09,0.0224305,0.452403,0.584333
1.58489e+09,0.0215452,0.444827,0.581803
1.99526e+09,0.0217172,0.442028,0.575207
2.51189e+09,0.0225659,0.444036,0.564749
3.16228e+09,0.0217232,0.435922,0.567507
3.98107e+09,0.0219187,0.433703,0.56451
5.01187e+09,0.021466,0.431007,0.563615
6.30957e+09,0.0224876,0.422066,0.568284
7.94328e+09,0.0229644,0.410877,0.576394
1e+10,0.0304612,0.399489,0.578203
1.25893e+10,0.056531,0.460681,0.489279
1.58489e+10,0.0351389,0.459369,0.510658
1.99526e+10,0.138919,0.354864,0.510326
2.51189e+10,0.0472128,0.397847,0.558207
3.16228e+10,0.297183,0.298356,0.407059
3.98107e+10,0.402571,0.267512,0.331982
5.01187e+10,0.227237,0.324208,0.450196
6.30957e+10,0.363172,0.291248,0.346884
7.94328e+10,0.374993,0.256447,0.369596
1e+11,0.693739,0.127133,0.179952
1.25893e+11,0.544238,0.198647,0.257768
1.58489e+11,0.840383,0.0778239,0.0823129
1.99526e+11,0.787412,0.0853544,0.127646
2.51189e+11,0.702017,0.12301,0.175301
3.16228e+11,0.732691,0.114639,0.152931
3.98107e+11,0.80946,0.0838865,0.106861
5.01187e+11,0.87841,0.0544973,0.0672567
6.30957e+11,0.926248,0.0334768,0.0404062
7.94328e+11,0.956168,0.0200813,0.0238547
1e+12,0.97408,0.01196,0.0140428
1.25893e+12,0.984632,0.00713186,0.00830184
1.58489e+12,0.990834,0.00427469,0.00494374
1.99526e+12,0.994494,0.00257911,0.00296809
2.51189e+12,0.99667,0.00156665,0.00179613
3.16228e+12,0.997974,0.000957662,0.00109474
3.98107e+12,0.998761,0.000588676,0.000671413
5.01187e+12,0.999239,0.000363596,0.000413966
6.30957e+12,0.999531,0.00022548,0.000256361
7.94328e+12,0.999711,0.000140295,0.000159336
