0.0001,0.0844944,0.0965812,0.109603
0.000128825,-nan,-nan,-nan
0.000165959,-nan,-nan,-nan
0.000213796,-nan,-nan,-nan
0.000275423,0.0844946,0.0965814,0.109604
0.000354813,-nan,-nan,-nan
0.000457088,0.0844946,0.0965814,0.109603
0.000588844,-nan,-nan,-nan
0.000758578,0.0844946,0.0965814,0.109604
0.000977237,-nan,-nan,-nan
0.00125893,0.0844946,0.0965814,0.109604
0.00162181,-nan,-nan,-nan
0.0020893,-nan,-nan,-nan
0.00269153,0.0844948,0.0965816,0.109604
0.00346737,-nan,-nan,-nan
0.00446684,0.0844945,0.0965813,0.109603
0.0057544,-nan,-nan,-nan
0.0074131,0.0844948,0.0965816,0.109604
0.00954993,-nan,-nan,-nan
0.0123027,0.0844952,0.0965821,0.109604
0.0158489,-nan,-nan,-nan
0.0204174,-nan,-nan,-nan
0.0263027,-nan,-nan,-nan
0.0338844,-nan,-nan,-nan
0.0436516,-nan,-nan,-nan
0.0562341,-nan,-nan,-nan
0.0724436,-nan,-nan,-nan
0.0933254,0.0844947,0.0965815,0.109604
0.120226,0.0844933,0.09658,0.109602
0.154882,-nan,-nan,-nan
0.199526,0.0844945,0.0965813,0.109603
0.25704,-nan,-nan,-nan
0.331131,-nan,-nan,-nan
0.42658,-nan,-nan,-nan
0.549541,-nan,-nan,-nan
0.707946,0.0844907,0.096577,0.109598
0.912011,-nan,-nan,-nan
1.1749,-nan,-nan,-nan
1.51356,0.0844951,0.096582,0.109604
1.94984,0.0844935,0.0965801,0.109602
2.51189,-nan,-nan,-nan
3.23594,-nan,-nan,-nan
4.16869,-nan,-nan,-nan
5.37032,-nan,-nan,-nan
6.91831,0.0844946,0.0965814,0.109603
8.91251,0.0844945,0.0965814,0.109603
11.4815,-nan,-nan,-nan
14.7911,0.0844946,0.0965814,0.109603
19.0546,0.0844945,0.0965815,0.109604
24.5471,0.0844941,0.096581,0.109603
31.6228,0.0844945,0.0965814,0.109603
40.738,0.0844946,0.0965815,0.109604
52.4807,0.0844945,0.0965814,0.109603
67.6083,0.0844944,0.0965814,0.109603
87.0964,0.0844941,0.0965815,0.109603
112.202,0.084494,0.0965815,0.109603
144.544,0.0844939,0.0965817,0.109604
186.209,0.0844935,0.0965815,0.109603
239.883,0.07955,0.0998975,0.111518
309.03,0.0844928,0.0965816,0.109603
398.107,0.0844894,0.096583,0.109604
512.861,0.0821948,0.0980617,0.110463
660.693,0.0462883,0.23069,0.176712
851.138,0.119774,0.466806,0.285899
1096.48,0.836859,0.0598073,0.0437147
1412.54,0.779825,0.10388,0.0711613
1819.7,0.69735,0.140812,0.0918726
2344.23,0.754536,0.19161,0.050413
3019.95,0.381632,0.443048,0.165918
3890.45,0.177066,0.391117,0.429459
5011.87,0.862881,0.0545472,0.0823392
6456.54,0.365279,0.283567,0.350581
8317.64,0.177693,0.38623,0.436019
10715.2,0.58072,0.236738,0.18247
13803.8,0.410862,0.384535,0.204548
17782.8,0.317115,0.309219,0.373663
22908.7,0.318838,0.533859,0.147302
29512.1,0.998149,0.000107577,0.00174289
38018.9,0.347854,0.390663,0.261477
48977.9,0.664829,0.13597,0.199201
63095.7,0.238726,0.437279,0.323996
81283.1,0.674973,0.201035,0.12399
104713,0.974958,0.0121128,0.0129276
134896,0.557478,0.337227,0.105295
173780,0.691855,0.173461,0.134684
223872,0.198697,0.611369,0.189935
288403,0.884598,0.0305703,0.0848306
371535,0.847341,0.0471961,0.105462
478630,0.306451,0.430193,0.263355
616595,0.945838,0.0351773,0.0189844
794328,0.867302,0.0339107,0.0987868
1.02329e+06,0.928179,0.0175745,0.054247
1.31826e+06,0.358803,0.306162,0.335035
1.69824e+06,0.421495,0.339681,0.238824
2.18776e+06,0.84464,0.125281,0.0300775
2.81838e+06,0.890639,0.0871883,0.0221721
3.63078e+06,0.516823,0.228439,0.254738
4.67735e+06,0.907263,0.0286053,0.0641304
6.0256e+06,0.48154,0.250425,0.268035
7.76247e+06,0.944028,0.0222163,0.0337559
