1000,-nan,-nan,-nan
3.73171e+06,0.0870164,0.436516,0.476332
3.74471e+06,0.424659,0.326059,0.249148
3.75771e+06,0.20886,0.472307,0.318697
3.77071e+06,0.153126,0.528417,0.318325
3.78371e+06,0.246686,0.289755,0.463428
3.79671e+06,0.302275,0.207491,0.490108
3.80971e+06,0.222866,0.256146,0.520864
3.82271e+06,0.157758,0.28632,0.555799
3.8357e+06,0.297565,0.344767,0.357545
3.8487e+06,0.537118,0.279967,0.18279
3.8617e+06,0.529791,0.107723,0.362364
3.8747e+06,0.369429,0.283252,0.347199
3.8877e+06,0.231912,0.50504,0.262931
3.9007e+06,0.123658,0.570859,0.305366
3.9137e+06,0.0806538,0.601624,0.317606
3.9267e+06,0.117861,0.584026,0.297999
3.9397e+06,0.181154,0.279796,0.538938
3.9527e+06,0.322019,0.424702,0.253171
3.9657e+06,0.270961,0.479008,0.249924
3.97869e+06,0.338498,0.309408,0.351986
3.99169e+06,0.463974,0.276674,0.259245
4.00469e+06,0.257133,0.407147,0.335611
4.01769e+06,0.30575,0.322222,0.371925
4.03069e+06,0.101561,0.573673,0.324664
4.04369e+06,0.403908,0.148384,0.44761
4.05669e+06,0.208323,0.27004,0.521537
4.06969e+06,0.212055,0.488514,0.299334
4.08269e+06,0.391414,0.389211,0.219276
4.09568e+06,0.310105,0.270796,0.419002
4.10868e+06,0.270419,0.485923,0.243562
4.12168e+06,0.351304,0.402424,0.246177
4.13468e+06,0.506318,0.270005,0.223583
4.14768e+06,0.0777525,0.355254,0.566902
4.16068e+06,0.479749,0.207068,0.313093
4.17368e+06,0.216135,0.473566,0.310207
4.18668e+06,0.346925,0.387804,0.265187
4.19968e+06,0.446697,0.21143,0.341786
4.21268e+06,0.181588,0.267635,0.550691
4.22568e+06,0.0655818,0.545873,0.388458
4.23867e+06,0.100253,0.539879,0.359779
4.25167e+06,0.28577,0.206899,0.507251
4.26467e+06,0.458254,0.298681,0.242983
4.27767e+06,0.41504,0.318118,0.266761
4.29067e+06,0.385213,0.182028,0.432681
4.30367e+06,0.182133,0.264166,0.553623
4.31667e+06,0.167168,0.271665,0.561089
4.32967e+06,0.0913767,0.366153,0.542391
4.34267e+06,0.121167,0.581956,0.296802
4.35566e+06,0.202606,0.254773,0.542543
4.36866e+06,0.289835,0.37242,0.337668
4.38166e+06,0.240457,0.404176,0.355294
4.39466e+06,0.148906,0.286659,0.564363
4.40766e+06,0.235788,0.505535,0.258604
4.42066e+06,0.339429,0.405047,0.25545
4.43366e+06,0.315295,0.400614,0.284021
4.44666e+06,0.252993,0.337525,0.409413
4.45966e+06,0.282511,0.302853,0.41457
4.47266e+06,0.330738,0.397667,0.271528
4.48566e+06,0.373587,0.399476,0.226872
4.49865e+06,0.110524,0.43471,0.454697
4.51165e+06,0.47857,0.338382,0.182982
4.52465e+06,0.405904,0.203033,0.390995
4.53765e+06,0.0416761,0.612613,0.345646
4.55065e+06,0.54354,0.0974313,0.358962
4.56365e+06,0.23451,0.268976,0.49645
4.57665e+06,0.377691,0.366789,0.255456
4.58965e+06,0.396923,0.390182,0.212834
4.60265e+06,0.23638,0.354871,0.408689
4.61564e+06,0.438187,0.324898,0.236854
4.62864e+06,0.280107,0.399654,0.320179
4.64164e+06,0.290454,0.453044,0.256443
4.65464e+06,0.32443,0.220831,0.45468
4.66764e+06,0.200072,0.257366,0.542508
4.68064e+06,0.2605,0.223589,0.515855
4.69364e+06,0.289823,0.412579,0.297543
4.70664e+06,0.329037,0.214721,0.456186
4.71964e+06,0.374363,0.360895,0.264684
4.73264e+06,0.124671,0.585638,0.289634
4.74564e+06,0.375271,0.380407,0.244271
4.75863e+06,0.486422,0.137846,0.375678
4.77163e+06,0.18832,0.389919,0.421708
4.78463e+06,0.24673,0.42097,0.33225
4.79763e+06,0.399647,0.257702,0.3426
4.81063e+06,0.295634,0.230082,0.474233
4.82363e+06,0.255564,0.478356,0.266031
4.83663e+06,0.30759,0.376208,0.316153
4.84963e+06,0.279047,0.229821,0.491082
4.86263e+06,0.235221,0.266148,0.498582
4.87562e+06,0.288607,0.39488,0.316465
4.88862e+06,0.259062,0.470996,0.269892
4.90162e+06,0.154371,0.321761,0.52382
4.91462e+06,0.271891,0.300543,0.427521
4.92762e+06,0.368749,0.380932,0.250273
4.94062e+06,0.344062,0.191762,0.46413
4.95362e+06,0.481649,0.266781,0.251523
4.96662e+06,0.39674,0.35802,0.245193
4.97962e+06,0.365774,0.259666,0.374516
4.99262e+06,0.240048,0.296601,0.463306
5.00562e+06,0.230346,0.405789,0.36382
5.01861e+06,0.292056,0.450255,0.257645
5.03161e+06,0.267966,0.219426,0.512565
5.04461e+06,0.356665,0.29375,0.349542
5.05761e+06,0.347502,0.375635,0.276822
5.07061e+06,0.232306,0.360874,0.406781
5.08361e+06,0.189147,0.290114,0.520698
5.09661e+06,0.242603,0.380658,0.376698
5.10961e+06,0.297337,0.430022,0.272599
5.12261e+06,0.356069,0.272675,0.371218
5.1356e+06,0.39847,0.259077,0.342412
5.1486e+06,0.275027,0.214654,0.510281
5.1616e+06,0.111844,0.322636,0.56548
5.1746e+06,0.377896,0.409735,0.212331
5.1876e+06,0.474679,0.235786,0.289496
5.2006e+06,0.222274,0.471777,0.305911
5.2136e+06,0.150344,0.332066,0.517553
5.2266e+06,0.464295,0.27514,0.260527
5.2396e+06,0.214996,0.25128,0.533688
5.2526e+06,0.343922,0.381862,0.274179
5.2656e+06,0.263582,0.370299,0.366083
5.27859e+06,0.283792,0.318566,0.397607
5.29159e+06,0.340188,0.282206,0.377571
5.30459e+06,0.221413,0.506095,0.272456
5.31759e+06,0.49972,0.317014,0.183231
5.33059e+06,0.15583,0.371625,0.472512
5.34359e+06,0.292016,0.433208,0.274741
5.35659e+06,0.318137,0.190933,0.490895
5.36959e+06,0.156007,0.394863,0.449096
5.38259e+06,0.455753,0.17198,0.372234
5.39558e+06,0.134635,0.290717,0.574615
5.40858e+06,0.483546,0.329574,0.186847
5.42158e+06,0.235528,0.480982,0.283457
5.43458e+06,0.316584,0.196036,0.487348
5.44758e+06,0.261197,0.220216,0.518557
5.46058e+06,0.273461,0.368586,0.357921
5.47358e+06,0.219104,0.241277,0.53959
5.48658e+06,0.309977,0.23347,0.456522
5.49958e+06,0.233705,0.445897,0.320369
5.51258e+06,0.358776,0.416163,0.225031
5.52558e+06,0.322575,0.26475,0.412645
5.53857e+06,0.222166,0.500725,0.277079
5.55157e+06,0.308752,0.422172,0.269048
5.56457e+06,0.40931,0.287461,0.3032
5.57757e+06,0.238042,0.458302,0.303627
5.59057e+06,0.251767,0.407392,0.340813
5.60357e+06,0.368273,0.384321,0.24738
5.61657e+06,0.189465,0.343751,0.466755
5.62957e+06,0.126505,0.305766,0.567702
5.64257e+06,0.373061,0.248451,0.378461
5.65556e+06,0.461797,0.295895,0.242282
5.66856e+06,0.423061,0.336097,0.240815
5.68156e+06,0.400281,0.329416,0.270276
5.69456e+06,0.369725,0.404758,0.225491
5.70756e+06,0.268936,0.211862,0.519177
5.72056e+06,0.255193,0.389596,0.355185
5.73356e+06,0.19379,0.494408,0.311777
5.74656e+06,0.145802,0.41461,0.439562
5.75956e+06,0.221399,0.260385,0.51819
5.77256e+06,0.402591,0.338873,0.258512
5.78556e+06,0.453402,0.323679,0.222894
5.79855e+06,0.329542,0.35384,0.316595
5.81155e+06,0.250204,0.476274,0.273497
5.82455e+06,0.30445,0.385499,0.310027
5.83755e+06,0.421105,0.157432,0.42144
5.85055e+06,0.479735,0.2583,0.261941
5.86355e+06,0.402801,0.381816,0.215358
5.87655e+06,0.305256,0.377728,0.316992
5.88955e+06,0.169889,0.452314,0.377775
5.90255e+06,0.101427,0.586293,0.312256
5.91554e+06,0.137348,0.537276,0.325354
5.92854e+06,0.131468,0.29569,0.572819
5.94154e+06,0.263552,0.461298,0.275128
5.95454e+06,0.281401,0.217027,0.50155
5.96754e+06,0.389741,0.389708,0.220528
5.98054e+06,0.408657,0.275344,0.315977
5.99354e+06,0.403187,0.149286,0.447505
6.00654e+06,0.402273,0.167998,0.429708
6.01954e+06,0.45452,0.20286,0.3426
6.03254e+06,0.424159,0.2549,0.320921
6.04554e+06,0.423805,0.258575,0.317598
6.05853e+06,0.406138,0.245798,0.348043
6.07153e+06,0.363776,0.221133,0.415071
6.08453e+06,0.350404,0.181504,0.468071
6.09753e+06,0.326954,0.181217,0.491809
6.11053e+06,0.264054,0.259351,0.476574
6.12353e+06,0.283409,0.35972,0.35685
6.13653e+06,0.461081,0.325615,0.213285
6.14953e+06,0.505133,0.316636,0.178213
6.16253e+06,0.263095,0.468519,0.268366
6.17552e+06,0.201755,0.426593,0.371632
6.18852e+06,0.370939,0.27707,0.351971
6.20152e+06,0.244109,0.349889,0.405982
6.21452e+06,0.156447,0.397662,0.445872
6.22752e+06,0.294575,0.352904,0.352502
6.24052e+06,0.349464,0.394972,0.255545
6.25352e+06,0.432484,0.357225,0.210273
6.26652e+06,0.191007,0.356257,0.452717
6.27952e+06,0.201802,0.260353,0.537827
6.29252e+06,0.422761,0.365174,0.212047
6.30552e+06,0.399366,0.166537,0.434078
6.31851e+06,0.242419,0.496521,0.261043
6.33151e+06,0.135894,0.2925,0.571589
6.34451e+06,0.302174,0.32626,0.371549
6.35751e+06,0.448192,0.346321,0.205469
6.37051e+06,0.303276,0.463501,0.233205
6.38351e+06,0.29747,0.455045,0.247468
6.39651e+06,0.21457,0.421599,0.363814
6.40951e+06,0.255095,0.217948,0.52694
6.42251e+06,0.408991,0.352714,0.238278
6.4355e+06,0.273352,0.217965,0.508667
6.4485e+06,0.217441,0.479699,0.302843
6.4615e+06,0.32512,0.43698,0.237884
6.4745e+06,0.372818,0.395719,0.231447
6.4875e+06,0.289777,0.456324,0.253884
6.5005e+06,0.256121,0.272888,0.470975
6.5135e+06,0.282824,0.382094,0.335066
6.5265e+06,0.273189,0.214759,0.512034
6.5395e+06,0.329193,0.314242,0.35655
6.5525e+06,0.198944,0.418241,0.382799
6.5655e+06,0.357652,0.207728,0.434605
6.57849e+06,0.350403,0.301466,0.348117
6.59149e+06,0.111386,0.418058,0.470541
6.60449e+06,0.464575,0.348232,0.187178
6.61749e+06,0.305761,0.468846,0.225378
6.63049e+06,0.172637,0.511818,0.315529
6.64349e+06,0.441333,0.126104,0.432548
6.65649e+06,0.175132,0.51114,0.313714
6.66949e+06,0.360943,0.402494,0.236548
6.68249e+06,0.33463,0.439026,0.226329
6.69548e+06,0.245754,0.377594,0.376638
6.70848e+06,0.297424,0.325661,0.3769
6.72148e+06,0.293682,0.198901,0.507403
6.73448e+06,0.191756,0.254263,0.553967
6.74748e+06,0.365798,0.264933,0.369256
6.76048e+06,0.241929,0.390937,0.36712
6.77348e+06,0.274096,0.479611,0.24628
6.78648e+06,0.481108,0.334337,0.184542
6.79948e+06,0.0816033,0.453181,0.465202
6.81248e+06,0.650272,0.154552,0.195163
6.82548e+06,0.0436323,0.40003,0.556325
6.83847e+06,0.512425,0.183681,0.303881
6.85147e+06,0.166549,0.514554,0.318885
6.86447e+06,0.46481,0.250823,0.284355
6.87747e+06,0.14122,0.44288,0.415888
6.89047e+06,0.416187,0.381453,0.202347
6.90347e+06,0.267742,0.228495,0.50375
6.91647e+06,0.246385,0.244556,0.509047
6.92947e+06,0.240911,0.260602,0.498474
6.94247e+06,0.352761,0.415317,0.23191
6.95546e+06,0.291735,0.429213,0.27904
6.96846e+06,0.415513,0.38225,0.202224
6.98146e+06,0.140396,0.300885,0.558706
6.99446e+06,0.399063,0.336061,0.264863
7.00746e+06,0.204131,0.385415,0.410443
7.02046e+06,0.366319,0.22216,0.41151
7.03346e+06,0.260165,0.229251,0.510572
7.04646e+06,0.27502,0.205288,0.519681
7.05946e+06,0.242661,0.495937,0.261391
7.07246e+06,0.353816,0.282457,0.363715
7.08546e+06,0.154295,0.536848,0.308846
7.09845e+06,0.382791,0.175599,0.441599
7.11145e+06,0.26947,0.374961,0.355558
7.12445e+06,0.190784,0.264231,0.544974
7.13745e+06,0.561397,0.277409,0.161183
7.15045e+06,0.143464,0.583128,0.273396
7.16345e+06,0.391832,0.211832,0.396324
7.17645e+06,0.467574,0.350285,0.18213
7.18945e+06,0.124737,0.571173,0.30408
7.20245e+06,0.442846,0.139967,0.417176
7.21544e+06,0.301751,0.234314,0.463924
7.22844e+06,0.130887,0.347162,0.52194
7.24144e+06,0.447508,0.224209,0.328272
7.25444e+06,0.264224,0.333597,0.402168
7.26744e+06,0.151522,0.388905,0.459562
7.28044e+06,0.364301,0.162616,0.473072
7.29344e+06,0.311026,0.321721,0.367243
7.30644e+06,0.180871,0.274944,0.544175
7.31944e+06,0.336424,0.170002,0.493563
7.33244e+06,0.336711,0.420666,0.242613
7.34544e+06,0.213705,0.43623,0.350055
7.35843e+06,0.343262,0.393138,0.26359
7.37143e+06,0.335804,0.38387,0.280316
7.38443e+06,0.255825,0.496848,0.247318
7.39743e+06,0.28716,0.231544,0.481288
7.41043e+06,0.3243,0.210794,0.464896
7.42343e+06,0.231302,0.495781,0.272908
7.43643e+06,0.251519,0.501983,0.246489
7.44943e+06,0.356936,0.23014,0.412915
7.46243e+06,0.362982,0.393711,0.243299
7.47542e+06,0.253159,0.282917,0.463915
7.48842e+06,0.340094,0.436235,0.223662
7.50142e+06,0.296707,0.416491,0.286793
7.51442e+06,0.134865,0.426836,0.43829
7.52742e+06,0.158552,0.487972,0.353467
7.54042e+06,0.421915,0.197182,0.380894
7.55342e+06,0.551329,0.154536,0.294125
7.56642e+06,0.422261,0.225094,0.352635
7.57942e+06,0.245818,0.265503,0.488669
7.59242e+06,0.274963,0.480621,0.244407
7.60542e+06,0.30589,0.437022,0.257079
7.61841e+06,0.240462,0.372188,0.387341
7.63141e+06,0.243079,0.487932,0.26898
7.64441e+06,0.276918,0.227364,0.495708
7.65741e+06,0.371443,0.333869,0.294679
7.67041e+06,0.28159,0.210095,0.508307
7.68341e+06,0.181285,0.422261,0.396445
7.69641e+06,0.124583,0.292951,0.582459
7.70941e+06,0.209313,0.352062,0.438617
7.72241e+06,0.280592,0.208074,0.511325
7.7354e+06,0.338541,0.243997,0.417455
7.7484e+06,0.325594,0.200758,0.47364
7.7614e+06,0.312442,0.225043,0.462507
7.7744e+06,0.317437,0.241563,0.440992
7.7874e+06,0.266173,0.21512,0.518699
7.8004e+06,0.238094,0.391898,0.37
7.8134e+06,0.17988,0.295631,0.52448
7.8264e+06,0.261598,0.497519,0.240875
7.8394e+06,0.348456,0.382633,0.268903
7.8524e+06,0.432736,0.248225,0.319031
7.8654e+06,0.452898,0.305892,0.241202
7.87839e+06,0.352622,0.186254,0.461116
7.89139e+06,0.243323,0.238704,0.517965
7.90439e+06,0.180417,0.532115,0.28746
7.91739e+06,0.16687,0.499883,0.333239
7.93039e+06,0.203819,0.396674,0.399499
7.94339e+06,0.308848,0.429335,0.261809
7.95639e+06,0.34763,0.174017,0.478346
7.96939e+06,0.424654,0.247027,0.328312
7.98239e+06,0.361408,0.16031,0.478274
7.99538e+06,0.30444,0.372155,0.323398
8.00838e+06,0.195088,0.326005,0.478901
8.02138e+06,0.196417,0.51893,0.284645
8.03438e+06,0.236078,0.493977,0.269938
8.04738e+06,0.23342,0.262596,0.503977
8.06038e+06,0.284316,0.296012,0.419665
8.07338e+06,0.362497,0.213937,0.423559
