10,-nan,-nan,-nan
10.2802,0.0844947,0.0965816,0.109604
10.5682,nan,nan,nan
10.8643,-nan,-nan,-nan
11.1686,0.0844946,0.0965814,0.109603
11.4815,nan,nan,nan
11.8032,-nan,-nan,-nan
12.1339,0.0844948,0.0965817,0.109604
12.4738,0.0844946,0.0965815,0.109604
12.8233,nan,nan,nan
13.1826,-nan,-nan,-nan
13.5519,0.0844943,0.0965811,0.109603
13.9316,nan,nan,nan
14.3219,nan,nan,nan
14.7231,-nan,-nan,-nan
15.1356,0.0844946,0.0965815,0.109604
15.5597,-nan,-nan,-nan
15.9956,-nan,-nan,-nan
16.4437,-nan,-nan,-nan
16.9044,0.0844946,0.0965815,0.109604
17.378,0.0844946,0.0965814,0.109603
17.8649,-nan,-nan,-nan
18.3654,nan,nan,nan
18.8799,-nan,-nan,-nan
19.4089,0.0844945,0.0965814,0.109603
19.9526,0.0844947,0.0965816,0.109604
20.5116,nan,nan,nan
21.0863,nan,nan,nan
21.677,-nan,-nan,-nan
22.2844,0.0844945,0.0965815,0.109604
22.9087,0.0844945,0.0965815,0.109604
23.5505,0.0844945,0.0965815,0.109604
24.2103,nan,nan,nan
24.8886,nan,nan,nan
25.5859,nan,nan,nan
26.3027,-nan,-nan,-nan
27.0396,0.0844946,0.0965814,0.109603
27.7971,0.0844945,0.0965814,0.109603
28.5759,0.0844945,0.0965815,0.109604
29.3765,nan,nan,nan
30.1995,-nan,-nan,-nan
31.0456,-nan,-nan,-nan
31.9154,nan,nan,nan
32.8095,-nan,-nan,-nan
33.7287,0.0844945,0.0965814,0.109603
34.6737,0.0844945,0.0965814,0.109603
35.6451,0.0844945,0.0965815,0.109604
36.6438,0.0844945,0.0965814,0.109603
37.6704,0.0844946,0.0965816,0.109604
38.7258,nan,nan,nan
39.8107,-nan,-nan,-nan
40.9261,nan,nan,nan
42.0727,-nan,-nan,-nan
43.2514,nan,nan,nan
44.4631,nan,nan,nan
45.7088,0.0844944,0.0965816,0.109604
46.9894,0.0844945,0.0965814,0.109603
48.3059,0.0844945,0.0965817,0.109604
49.6592,0.0844945,0.0965814,0.109603
51.0505,0.0844945,0.0965814,0.109603
52.4807,0.0844945,0.0965814,0.109603
53.9511,nan,nan,nan
55.4626,-nan,-nan,-nan
57.0164,-nan,-nan,-nan
58.6138,nan,nan,nan
60.256,-nan,-nan,-nan
61.9441,nan,nan,nan
63.6796,nan,nan,nan
65.4636,nan,nan,nan
67.2977,0.0844943,0.0965815,0.109604
69.1831,0.0844944,0.0965814,0.109603
71.1214,0.0844944,0.0965814,0.109603
73.1139,0.0844944,0.0965814,0.109603
75.1623,0.0844944,0.0965814,0.109603
77.2681,0.0844944,0.0965814,0.109603
79.4328,0.0844942,0.0965815,0.109603
81.6582,0.0844943,0.0965816,0.109604
83.946,0.0844942,0.0965816,0.109604
86.2979,0.0844944,0.0965814,0.109603
88.7156,0.0844942,0.0965816,0.109604
91.2011,0.0844942,0.0965816,0.109604
93.7562,nan,nan,nan
96.3829,-nan,-nan,-nan
99.0832,nan,nan,nan
101.859,-nan,-nan,-nan
104.713,-nan,-nan,-nan
107.647,-nan,-nan,-nan
110.662,-nan,-nan,-nan
113.763,-nan,-nan,-nan
116.95,-nan,-nan,-nan
120.226,-nan,-nan,-nan
123.595,-nan,-nan,-nan
127.057,nan,nan,nan
130.617,nan,nan,nan
134.276,0.0844939,0.0965816,0.109604
138.038,0.0844942,0.0965813,0.109603
141.906,0.0844942,0.0965813,0.109603
145.881,0.0844942,0.0965813,0.109603
149.968,0.0844939,0.0965817,0.109604
154.17,0.0844941,0.0965813,0.109603
158.489,0.0844938,0.0965816,0.109604
162.93,0.0844941,0.0965813,0.109603
167.494,0.0844938,0.0965817,0.109604
172.187,0.0844937,0.0965816,0.109603
177.011,0.0844937,0.0965817,0.109604
