100,-nan,-nan,-nan
101.158,-nan,-nan,-nan
102.329,-nan,-nan,-nan
103.514,0.0844943,0.0965814,0.109603
104.713,0.0844944,0.0965814,0.109603
105.925,-nan,-nan,-nan
107.152,-nan,-nan,-nan
108.393,-nan,-nan,-nan
109.648,-nan,-nan,-nan
110.917,-nan,-nan,-nan
112.202,0.0844944,0.0965814,0.109603
113.501,0.0844958,0.0965831,0.109605
114.815,-nan,-nan,-nan
116.145,-nan,-nan,-nan
117.49,-nan,-nan,-nan
118.85,-nan,-nan,-nan
120.226,-nan,-nan,-nan
121.619,0.0844947,0.0965824,0.109604
123.027,0.0844943,0.0965814,0.109603
124.451,0.0844948,0.0965825,0.109605
125.893,-nan,-nan,-nan
127.35,-nan,-nan,-nan
128.825,-nan,-nan,-nan
130.317,-nan,-nan,-nan
131.826,-nan,-nan,-nan
133.352,-nan,-nan,-nan
134.896,0.0844945,0.0965823,0.109604
136.458,0.0844954,0.0965827,0.109605
138.038,0.0844954,0.0965827,0.109605
139.637,-nan,-nan,-nan
141.254,-nan,-nan,-nan
142.889,-nan,-nan,-nan
144.544,-nan,-nan,-nan
146.218,-nan,-nan,-nan
147.911,-nan,-nan,-nan
149.624,0.0844942,0.096582,0.109604
151.356,0.0844942,0.0965813,0.109603
153.109,0.0844942,0.0965814,0.109603
154.882,-nan,-nan,-nan
156.675,-nan,-nan,-nan
158.489,-nan,-nan,-nan
160.325,-nan,-nan,-nan
162.181,-nan,-nan,-nan
164.059,-nan,-nan,-nan
165.959,-nan,-nan,-nan
167.88,0.0844942,0.0965814,0.109603
169.824,0.0844938,0.0965817,0.109604
171.791,0.0844941,0.0965813,0.109603
173.78,0.0844941,0.0965814,0.109603
175.792,-nan,-nan,-nan
177.828,-nan,-nan,-nan
179.887,-nan,-nan,-nan
181.97,-nan,-nan,-nan
184.077,-nan,-nan,-nan
186.209,-nan,-nan,-nan
188.365,-nan,-nan,-nan
190.546,-nan,-nan,-nan
192.752,0.0844941,0.0965814,0.109603
194.984,0.0844941,0.0965814,0.109603
197.242,0.084494,0.0965813,0.109603
199.526,0.084494,0.0965813,0.109603
201.837,0.0844943,0.0965826,0.109604
204.174,-nan,-nan,-nan
206.538,-nan,-nan,-nan
208.93,-nan,-nan,-nan
211.349,-nan,-nan,-nan
213.796,-nan,-nan,-nan
216.272,-nan,-nan,-nan
218.776,-nan,-nan,-nan
221.309,-nan,-nan,-nan
223.872,0.0844939,0.0965822,0.109604
226.464,0.0844939,0.0965813,0.109603
229.087,0.0844954,0.0965829,0.109605
231.739,0.0844953,0.0965828,0.109605
234.423,0.0844943,0.0965828,0.109605
237.137,0.0844939,0.0965813,0.109603
239.883,-nan,-nan,-nan
242.661,-nan,-nan,-nan
245.471,-nan,-nan,-nan
248.313,-nan,-nan,-nan
251.189,-nan,-nan,-nan
254.097,-nan,-nan,-nan
257.04,-nan,-nan,-nan
260.016,-nan,-nan,-nan
263.027,-nan,-nan,-nan
266.073,-nan,-nan,-nan
269.153,0.0844935,0.0965821,0.109604
272.27,0.0844934,0.096582,0.109604
275.423,0.0844935,0.0965821,0.109604
278.612,0.0844935,0.0965822,0.109604
281.838,0.0844938,0.0965813,0.109603
285.102,0.0844938,0.0965813,0.109603
288.403,0.0844938,0.0965813,0.109603
291.743,0.084494,0.0965828,0.109605
295.121,-nan,-nan,-nan
298.538,-nan,-nan,-nan
301.995,-nan,-nan,-nan
305.492,-nan,-nan,-nan
309.03,-nan,-nan,-nan
312.608,-nan,-nan,-nan
316.228,-nan,-nan,-nan
319.89,-nan,-nan,-nan
323.594,-nan,-nan,-nan
327.341,-nan,-nan,-nan
331.131,-nan,-nan,-nan
334.965,0.0844936,0.0965812,0.109603
338.844,0.0844936,0.0965812,0.109603
342.768,0.0844936,0.0965812,0.109603
346.737,0.0844928,0.0965819,0.109604
350.752,0.0844928,0.0965819,0.109603
354.813,0.0844935,0.0965812,0.109603
358.922,0.0844935,0.0965812,0.109603
363.078,0.0844935,0.0965812,0.109603
367.282,0.0844935,0.0965812,0.109603
371.535,0.0844935,0.0965812,0.109603
375.837,0.0844949,0.0965828,0.109605
380.189,-nan,-nan,-nan
384.592,-nan,-nan,-nan
389.045,-nan,-nan,-nan
393.55,-nan,-nan,-nan
398.107,-nan,-nan,-nan
402.717,-nan,-nan,-nan
407.38,-nan,-nan,-nan
412.098,-nan,-nan,-nan
416.869,-nan,-nan,-nan
421.697,-nan,-nan,-nan
426.58,-nan,-nan,-nan
431.519,-nan,-nan,-nan
436.516,-nan,-nan,-nan
441.57,-nan,-nan,-nan
446.684,0.084493,0.0965828,0.109604
451.856,0.0844923,0.0965821,0.109604
457.088,0.0844926,0.0965825,0.109604
462.381,0.0844932,0.0965811,0.109603
467.735,0.0844932,0.0965812,0.109603
473.151,0.0844929,0.096583,0.109605
478.63,0.0844924,0.0965824,0.109604
484.172,0.0844929,0.096583,0.109605
489.779,0.0844931,0.0965811,0.109603
495.45,0.0844923,0.0965824,0.109604
501.187,0.0844945,0.0965827,0.109605
506.991,0.0844931,0.0965811,0.109603
512.861,0.0844922,0.0965825,0.109604
518.8,0.0844931,0.0965811,0.109603
524.807,0.0844944,0.0965827,0.109605
530.884,0.0844921,0.0965824,0.109604
537.032,-nan,-nan,-nan
543.25,-nan,-nan,-nan
549.541,-nan,-nan,-nan
555.904,-nan,-nan,-nan
562.341,-nan,-nan,-nan
568.853,-nan,-nan,-nan
575.44,-nan,-nan,-nan
582.103,-nan,-nan,-nan
588.844,-nan,-nan,-nan
595.662,-nan,-nan,-nan
602.56,-nan,-nan,-nan
609.537,-nan,-nan,-nan
616.595,-nan,-nan,-nan
623.735,-nan,-nan,-nan
630.957,-nan,-nan,-nan
638.263,-nan,-nan,-nan
645.654,-nan,-nan,-nan
653.131,-nan,-nan,-nan
660.693,-nan,-nan,-nan
668.344,0.084494,0.0965826,0.109604
676.083,0.084491,0.0965823,0.109603
683.912,0.0844925,0.0965809,0.109603
691.831,0.0844909,0.0965822,0.109603
699.842,0.0844913,0.0965828,0.109604
707.946,0.084491,0.0965824,0.109604
716.143,0.0844924,0.0965809,0.109602
724.436,0.0844908,0.0965823,0.109603
732.825,0.0844916,0.0965833,0.109605
741.31,0.0844914,0.0965832,0.109604
749.894,0.0844923,0.0965809,0.109602
758.578,0.0844915,0.0965835,0.109605
767.361,0.0844916,0.0965836,0.109605
776.247,0.0844922,0.0965809,0.109602
785.236,0.0844915,0.0965836,0.109605
794.328,0.0844914,0.0965836,0.109605
803.526,0.0844921,0.0965808,0.109602
812.831,0.084492,0.0965808,0.109602
822.243,0.0844904,0.0965826,0.109604
831.764,0.084492,0.0965808,0.109602
841.395,0.084491,0.0965834,0.109605
851.138,0.08449,0.0965823,0.109603
860.994,0.0844919,0.0965808,0.109602
870.964,0.0844933,0.0965824,0.109604
881.049,0.0844898,0.0965823,0.109603
891.251,0.0844918,0.0965808,0.109602
901.571,0.0844902,0.0965829,0.109604
912.011,0.0844918,0.0965808,0.109602
922.571,-nan,-nan,-nan
933.254,-nan,-nan,-nan
944.061,-nan,-nan,-nan
954.993,-nan,-nan,-nan
966.051,-nan,-nan,-nan
977.237,-nan,-nan,-nan
988.553,-nan,-nan,-nan
1000,-nan,-nan,-nan
1011.58,-nan,-nan,-nan
1023.29,-nan,-nan,-nan
1035.14,-nan,-nan,-nan
1047.13,-nan,-nan,-nan
1059.25,-nan,-nan,-nan
1071.52,-nan,-nan,-nan
1083.93,-nan,-nan,-nan
1096.48,-nan,-nan,-nan
1109.17,-nan,-nan,-nan
1122.02,-nan,-nan,-nan
1135.01,-nan,-nan,-nan
1148.15,-nan,-nan,-nan
1161.45,-nan,-nan,-nan
1174.9,-nan,-nan,-nan
1188.5,-nan,-nan,-nan
1202.26,-nan,-nan,-nan
1216.19,-nan,-nan,-nan
1230.27,-nan,-nan,-nan
1244.51,-nan,-nan,-nan
1258.93,-nan,-nan,-nan
1273.5,-nan,-nan,-nan
1288.25,-nan,-nan,-nan
1303.17,-nan,-nan,-nan
1318.26,-nan,-nan,-nan
1333.52,-nan,-nan,-nan
1348.96,0.0844877,0.0965834,0.109604
1364.58,0.0844903,0.0965804,0.109602
1380.38,0.0844903,0.0965804,0.109602
1396.37,0.0844917,0.096582,0.109603
1412.54,0.0844901,0.0965803,0.109601
1428.89,0.0844901,0.0965804,0.109601
1445.44,0.08449,0.0965803,0.109601
1462.18,0.08449,0.0965803,0.109601
1479.11,0.08449,0.0965803,0.109601
1496.24,0.0844899,0.0965803,0.109601
1513.56,0.0844861,0.0965828,0.109603
1531.09,0.0844897,0.0965802,0.109601
1548.82,0.0844897,0.0965803,0.109601
1566.75,0.0844897,0.0965803,0.109601
1584.89,0.0844862,0.0965834,0.109603
1603.25,0.0844859,0.0965832,0.109603
1621.81,0.0844895,0.0965802,0.109601
1640.59,0.0844854,0.0965829,0.109603
1659.59,0.0844859,0.0965836,0.109604
1678.8,0.0844855,0.0965832,0.109603
1698.24,0.0844892,0.0965801,0.109601
1717.91,0.0844856,0.0965837,0.109604
1737.8,0.0844891,0.0965801,0.109601
1757.92,0.084489,0.09658,0.109601
1778.28,0.084489,0.09658,0.109601
1798.87,0.0844903,0.0965816,0.109603
1819.7,0.0844844,0.096583,0.109603
1840.77,0.0844887,0.09658,0.109601
1862.09,0.0844851,0.0965841,0.109604
1883.65,0.0844886,0.0965799,0.109601
1905.46,0.0844842,0.0965835,0.109603
1927.52,0.0844843,0.0965837,0.109603
1949.84,0.0844884,0.0965799,0.109601
1972.42,0.0844837,0.0965834,0.109603
1995.26,0.0844883,0.0965799,0.109601
2018.37,0.0844882,0.0965799,0.109601
2041.74,0.0844893,0.0965811,0.109602
2065.38,0.084488,0.0965798,0.1096
2089.3,0.0844834,0.0965838,0.109603
2113.49,0.0844879,0.0965798,0.1096
2137.96,0.0844825,0.0965832,0.109602
2162.72,0.0844877,0.0965797,0.1096
2187.76,0.0844876,0.0965797,0.1096
2213.09,0.0844887,0.096581,0.109602
2238.72,0.0844875,0.0965796,0.1096
2264.64,0.0844828,0.0965844,0.109604
2290.87,0.0844818,0.0965835,0.109603
2317.39,0.0844872,0.0965796,0.1096
2344.23,0.0844871,0.0965796,0.1096
2371.37,0.084487,0.0965795,0.1096
2398.83,0.0844811,0.0965835,0.109602
2426.61,0.0844869,0.0965795,0.1096
2454.71,0.0844807,0.0965834,0.109602
2483.13,0.0844806,0.0965835,0.109602
2511.89,0.084481,0.0965842,0.109603
2540.97,0.0844865,0.0965794,0.1096
2570.4,0.0844873,0.0965805,0.109601
2600.16,0.0844806,0.0965844,0.109603
2630.27,0.0844797,0.0965836,0.109602
2660.73,0.0844799,0.096584,0.109603
2691.53,0.0844796,0.096584,0.109602
2722.7,0.0844791,0.0965836,0.109602
2754.23,0.0844858,0.0965792,0.109599
2786.12,0.0844857,0.0965792,0.109599
2818.38,0.0844786,0.0965837,0.109602
2851.02,0.0844784,0.0965837,0.109602
2884.03,0.0844782,0.0965838,0.109602
2917.43,0.0844853,0.0965791,0.109599
2951.21,0.0844852,0.0965791,0.109599
2985.38,0.084485,0.096579,0.109599
3019.95,0.0844778,0.0965842,0.109602
3054.92,0.0844848,0.096579,0.109599
3090.3,0.0844847,0.096579,0.109599
3126.08,0.0844846,0.0965789,0.109599
3162.28,0.0844845,0.0965789,0.109599
3198.9,0.0844769,0.0965846,0.109602
3235.94,0.0844762,0.096584,0.109602
3273.41,0.0844841,0.0965788,0.109599
3311.31,0.084484,0.0965788,0.109599
3349.65,0.0844845,0.0965795,0.109599
3388.44,0.0844753,0.0965841,0.109602
3427.68,0.0844753,0.0965844,0.109602
3467.37,0.084475,0.0965843,0.109602
3507.52,0.0844834,0.0965786,0.109598
3548.13,0.0844838,0.0965792,0.109599
3589.22,0.0844831,0.0965785,0.109598
3630.78,0.084483,0.0965785,0.109598
3672.82,0.0844828,0.0965784,0.109598
3715.35,0.0844827,0.0965784,0.109598
3758.37,0.0844734,0.0965847,0.109602
3801.89,0.0844729,0.0965844,0.109601
3845.92,0.0844728,0.0965845,0.109601
3890.45,0.0844821,0.0965783,0.109598
3935.5,0.084482,0.0965782,0.109598
3981.07,0.0844722,0.0965849,0.109602
4027.17,0.0844821,0.0965787,0.109598
4073.8,0.0844816,0.0965781,0.109597
4120.98,0.0844713,0.0965849,0.109601
4168.69,0.0844709,0.0965847,0.109601
4216.97,0.0844811,0.096578,0.109597
4265.8,0.0844809,0.096578,0.109597
4315.19,0.0844702,0.096585,0.109601
4365.16,0.0844697,0.0965848,0.109601
4415.7,0.0844804,0.0965778,0.109597
4466.84,0.0844803,0.0965778,0.109597
4518.56,0.084469,0.0965852,0.109601
4570.88,0.0844686,0.0965851,0.109601
4623.81,0.0844798,0.0965777,0.109597
4677.35,0.0844796,0.0965776,0.109597
4731.51,0.0844798,0.096578,0.109597
4786.3,0.0844674,0.0965852,0.109601
4841.72,0.0844791,0.0965775,0.109596
4897.79,0.0844789,0.0965774,0.109596
4954.5,0.0844664,0.0965854,0.109601
5011.87,0.084466,0.0965853,0.109601
5069.91,0.0844783,0.0965773,0.109596
5128.61,0.0844782,0.0965773,0.109596
5188,0.084465,0.0965855,0.109601
5248.07,0.0844778,0.0965772,0.109596
5308.84,0.0844779,0.0965774,0.109596
5370.32,0.0844774,0.0965771,0.109596
5432.5,0.0844637,0.0965858,0.109601
5495.41,0.0844633,0.0965858,0.1096
5559.04,0.0844629,0.0965858,0.1096
5623.41,0.0844766,0.0965769,0.109595
5688.53,0.084477,0.0965764,0.109595
5754.4,0.0844761,0.0965767,0.109595
5821.03,0.0844614,0.096586,0.1096
5888.44,0.0844757,0.0965766,0.109595
5956.62,0.0844755,0.0965766,0.109595
6025.6,0.0844602,0.0965861,0.1096
6095.37,0.0844598,0.0965862,0.1096
6165.95,0.0844748,0.0965764,0.109594
6237.35,0.0844749,0.0965767,0.109595
6309.57,0.0844586,0.0965863,0.1096
6382.63,0.0844741,0.0965762,0.109594
6456.54,0.0844578,0.0965865,0.1096
6531.31,0.0844573,0.0965865,0.1096
6606.93,0.0844736,0.0965762,0.109594
6683.44,0.0844734,0.0965762,0.109594
6760.83,0.084819,0.0963579,0.109466
6839.12,0.0844727,0.0965759,0.109593
6918.31,0.0844552,0.0965869,0.1096
6998.42,0.0846904,0.0964391,0.109513
7079.46,0.0844721,0.0965759,0.109593
7161.43,0.0844718,0.0965758,0.109593
7244.36,0.0844532,0.0965871,0.109599
7328.25,0.0844713,0.0965757,0.109593
7413.1,0.0844708,0.0965754,0.109592
7498.94,0.0844711,0.0965752,0.109592
7585.78,0.0844513,0.0965873,0.109599
7673.61,0.0844508,0.0965874,0.109599
7762.47,0.0844503,0.0965875,0.109599
7852.36,0.0844695,0.0965752,0.109592
7943.28,0.0844492,0.0965876,0.109599
8035.26,0.0875122,0.0977294,0.109954
8128.31,0.0844482,0.0965877,0.109599
8222.43,0.0843559,0.0966461,0.109633
8317.64,0.0844471,0.0965879,0.109599
8413.95,0.0844678,0.0965744,0.109591
8511.38,0.084446,0.096588,0.109599
8609.94,0.0844455,0.0965882,0.109599
8709.64,0.0849424,0.0962818,0.109419
8810.49,0.0841565,0.0967704,0.109705
8912.51,0.0844649,0.0965748,0.109591
9015.71,0.0939991,0.109684,0.115305
9120.11,0.0844654,0.0965741,0.10959
9225.71,0.0844419,0.0965886,0.109598
9332.54,0.0844111,0.0966076,0.109609
9440.61,0.0844825,0.0965622,0.109583
9549.93,0.101963,0.0921215,0.106327
9660.51,0.0844633,0.0965739,0.109589
9772.37,0.0844358,0.0965908,0.109599
9885.53,0.0844374,0.0965895,0.109598
10000,0.0844624,0.0965734,0.109589
10115.8,0.0844623,0.0965732,0.109588
10232.9,0.0844618,0.0965732,0.109588
10351.4,0.0844615,0.0965731,0.109588
10471.3,0.084461,0.0965729,0.109588
10592.5,0.0844318,0.096591,0.109598
10715.2,0.0844334,0.0965898,0.109597
10839.3,0.0844326,0.0965897,0.109597
10964.8,0.0844319,0.0965898,0.109597
11091.7,0.0844312,0.09659,0.109597
11220.2,0.0844585,0.0965722,0.109587
11350.1,0.333018,0.021243,0.0574228
11481.5,0.0780154,0.100771,0.112022
11614.5,0.0763704,0.102556,0.112987
11749,0.0844568,0.0965723,0.109586
11885,0.0434094,0.149079,0.137521
12022.6,0.0902627,0.211265,0.164523
12161.9,0.0844175,0.0965969,0.109601
12302.7,0.0858118,0.0957214,0.109089
